#                  100000                    lines
#       Iterationsschritt                     Zeit                <Fitness>
                     1950    2.047656075000000E+01    4.522521839806121E+02
                     1960    2.059100650000000E+01    4.534327125701051E+02
                     1970    2.069444575000000E+01    4.522923824792725E+02
                     1980    2.079081325000000E+01    4.528381247392744E+02
                     1990    2.090296775000000E+01    4.542367665742054E+02
                     2000    2.099973600000000E+01    4.534610252074579E+02
                     2010    2.110770975000000E+01    4.517823815234442E+02
                     2020    2.120428475000000E+01    4.536150234887940E+02
                     2030    2.130634950000000E+01    4.531424854366155E+02
                     2040    2.141514225000000E+01    4.519534011979416E+02
                     2050    2.152097100000000E+01    4.534638413971590E+02
                     2060    2.162773100000000E+01    4.540218517344257E+02
                     2070    2.173685425000000E+01    4.524499483140785E+02
                     2080    2.183752775000000E+01    4.552115897727168E+02
                     2090    2.193991225000000E+01    4.513409424032866E+02
                     2100    2.204779300000000E+01    4.540263193789306E+02
                     2110    2.216724800000000E+01    4.541316791633975E+02
                     2120    2.226642075000000E+01    4.534811772345802E+02
                     2130    2.236879025000000E+01    4.528535667763770E+02
                     2140    2.246652225000000E+01    4.531148357556680E+02
                     2150    2.256154100000000E+01    4.543877306505369E+02
                     2160    2.266777500000000E+01    4.532444703385052E+02
                     2170    2.277187750000000E+01    4.553548542742979E+02
                     2180    2.288909200000000E+01    4.543413713476075E+02
                     2190    2.299410075000000E+01    4.551619424104052E+02
                     2200    2.309410225000000E+01    4.538359349272845E+02
                     2210    2.320327775000000E+01    4.520319155281134E+02
                     2220    2.330285150000000E+01    4.540011154361798E+02
                     2230    2.340870225000000E+01    4.542216492793177E+02
                     2240    2.352344850000000E+01    4.524717827755608E+02
                     2250    2.363477400000000E+01    4.519920955761669E+02
                     2260    2.376512075000000E+01    4.516846157742058E+02
                     2270    2.388238600000000E+01    4.528636568241145E+02
                     2280    2.396786200000000E+01    4.504465991019505E+02
                     2290    2.408133325000000E+01    4.529544233950110E+02
                     2300    2.416087750000000E+01    4.554231869528245E+02
                     2310    2.425024875000000E+01    4.545991828168540E+02
                     2320    2.434573475000000E+01    4.545702838709301E+02
                     2330    2.445038575000000E+01    4.534384884777131E+02
                     2340    2.454265225000000E+01    4.534622225425011E+02
                     2350    2.463854125000000E+01    4.523532671079267E+02
                     2360    2.473777125000000E+01    4.520601529666713E+02
                     2370    2.483758025000000E+01    4.520696888496979E+02
                     2380    2.494197075000000E+01    4.514869415698126E+02
                     2390    2.504561350000000E+01    4.529154620508001E+02
                     2400    2.516320125000000E+01    4.530785466709045E+02
                     2410    2.528202975000000E+01    4.536752488421353E+02
                     2420    2.539244250000000E+01    4.537526102374892E+02
                     2430    2.550786425000000E+01    4.556965532203228E+02
                     2440    2.561544350000000E+01    4.547511473636656E+02
                     2450    2.571094625000000E+01    4.522658776990866E+02
                     2460    2.581825600000000E+01    4.525897879254063E+02
                     2470    2.594417525000000E+01    4.522040980534061E+02
                     2480    2.603762925000000E+01    4.532395465745196E+02
                     2490    2.615866350000000E+01    4.536034533656766E+02
                     2500    2.625497275000000E+01    4.518072045529698E+02
                     2510    2.637040300000000E+01    4.519609583605833E+02
                     2520    2.647184025000000E+01    4.530175916129228E+02
                     2530    2.659073800000000E+01    4.544450243750758E+02
                     2540    2.669927075000000E+01    4.536287218367826E+02
                     2550    2.681532075000000E+01    4.516392757719032E+02
                     2560    2.692630100000000E+01    4.496227854709620E+02
                     2570    2.703722600000000E+01    4.513073851183760E+02
                     2580    2.714594975000000E+01    4.528388591865803E+02
                     2590    2.723755975000000E+01    4.533096498520158E+02
                     2600    2.735262000000000E+01    4.520535426309426E+02
                     2610    2.747085800000000E+01    4.528554650934192E+02
                     2620    2.757846525000000E+01    4.498261023289446E+02
                     2630    2.769915175000000E+01    4.504750889074076E+02
