#                  100000                    lines
#       Iterationsschritt                     Zeit                <Fitness>
                     4020    3.551420925000000E+01    1.743475063926521E+04
                     4030    3.563786175000000E+01    1.738178200990982E+04
                     4040    3.572629825000000E+01    1.731688940978307E+04
                     4050    3.581213475000000E+01    1.746281408919593E+04
                     4060    3.589495574999999E+01    1.735420228283215E+04
                     4070    3.602050300000000E+01    1.728339786678431E+04
                     4080    3.609585025000000E+01    1.728923990463849E+04
                     4090    3.620164750000000E+01    1.732293692149641E+04
                     4100    3.630030425000000E+01    1.740569113032344E+04
                     4110    3.638846725000000E+01    1.724594053350802E+04
                     4120    3.646034175000000E+01    1.734366973496326E+04
                     4130    3.657532100000000E+01    1.729495589576856E+04
                     4140    3.668748050000000E+01    1.736378397852934E+04
                     4150    3.678851125000000E+01    1.755480403938192E+04
                     4160    3.687065775000000E+01    1.743361098951630E+04
                     4170    3.694285125000000E+01    1.754024792264080E+04
                     4180    3.701794425000000E+01    1.726661322803461E+04
                     4190    3.709615225000000E+01    1.738893584717656E+04
                     4200    3.716965099999999E+01    1.731472076711064E+04
                     4210    3.724455099999999E+01    1.728962803544550E+04
                     4220    3.733116775000000E+01    1.754962399024972E+04
                     4230    3.742197075000000E+01    1.729368191411381E+04
                     4240    3.750808125000000E+01    1.726449258694199E+04
                     4250    3.761074750000000E+01    1.740254724481794E+04
                     4260    3.771593600000000E+01    1.730511168881324E+04
                     4270    3.781413650000000E+01    1.728964929811430E+04
                     4280    3.791985900000000E+01    1.730127755311513E+04
                     4290    3.799953175000000E+01    1.731967199897872E+04
                     4300    3.810164899999999E+01    1.737282592873683E+04
                     4310    3.818329125000000E+01    1.740408421730485E+04
                     4320    3.827200800000000E+01    1.715140989067089E+04
                     4330    3.838330825000000E+01    1.735273243304514E+04
                     4340    3.846176699999999E+01    1.727853341660172E+04
                     4350    3.854571850000000E+01    1.741267737149962E+04
                     4360    3.863104999999999E+01    1.725413572315162E+04
                     4370    3.870124925000000E+01    1.739251836967329E+04
                     4380    3.878319974999999E+01    1.737097129726203E+04
                     4390    3.887801450000000E+01    1.744631330463661E+04
                     4400    3.896387125000000E+01    1.732871603146715E+04
                     4410    3.905821975000000E+01    1.731670621263696E+04
                     4420    3.915396650000000E+01    1.739419356264239E+04
                     4430    3.926741424999999E+01    1.720567046927155E+04
                     4440    3.934953024999999E+01    1.728600169369567E+04
                     4450    3.942594124999999E+01    1.744432509866937E+04
                     4460    3.953201275000000E+01    1.744212192944376E+04
                     4470    3.963915325000000E+01    1.730040135116097E+04
                     4480    3.971191950000000E+01    1.739539417701174E+04
                     4490    3.978647525000000E+01    1.735942801541599E+04
                     4500    3.988291775000000E+01    1.736065862446485E+04
                     4510    3.997863250000000E+01    1.735553093154186E+04
                     4520    4.007040174999999E+01    1.728899103397907E+04
                     4530    4.013882899999999E+01    1.737703439087770E+04
                     4540    4.024177074999999E+01    1.740641773901362E+04
                     4550    4.033644924999999E+01    1.750032815638906E+04
                     4560    4.041186300000000E+01    1.745565142310301E+04
                     4570    4.052430450000000E+01    1.736738828985314E+04
                     4580    4.062971100000000E+01    1.720931512100258E+04
                     4590    4.071088324999999E+01    1.741498663444904E+04
                     4600    4.080166875000000E+01    1.728232105057159E+04
                     4610    4.091134175000000E+01    1.726772221826383E+04
                     4620    4.100568250000000E+01    1.734950724913604E+04
                     4630    4.109937150000000E+01    1.729987255027334E+04
                     4640    4.118020150000000E+01    1.729983759745534E+04
                     4650    4.127812925000000E+01    1.749081770709984E+04
                     4660    4.137008075000000E+01    1.745471564682730E+04
                     4670    4.143976300000000E+01    1.737196365880925E+04
                     4680    4.150587950000000E+01    1.735907192037810E+04
                     4690    4.158953250000000E+01    1.721939091554513E+04
                     4700    4.168225725000000E+01    1.732289716119257E+04
                     4710    4.175724475000000E+01    1.740697649655429E+04
                     4720    4.186210675000000E+01    1.745787965562057E+04
                     4730    4.195692250000000E+01    1.745369327198950E+04
                     4740    4.207200225000000E+01    1.724275940751097E+04
                     4750    4.215477625000000E+01    1.726028670997206E+04
                     4760    4.222951100000000E+01    1.729832546019408E+04
                     4770    4.234707725000000E+01    1.736105123780850E+04
                     4780    4.244183100000000E+01    1.759076584594559E+04
                     4790    4.252464475000000E+01    1.723307794671598E+04
                     4800    4.260866249999999E+01    1.723144607411718E+04
                     4810    4.267894225000000E+01    1.749699968184986E+04
                     4820    4.275844675000000E+01    1.735879204166472E+04
                     4830    4.285941525000000E+01    1.731709579916472E+04
                     4840    4.294813724999999E+01    1.742650861227780E+04
                     4850    4.304383799999999E+01    1.730894143278904E+04
                     4860    4.311765974999999E+01    1.731238461161861E+04
                     4870    4.320365825000000E+01    1.744300307537955E+04
                     4880    4.326875525000000E+01    1.732730642212419E+04
                     4890    4.334786275000000E+01    1.738499416934539E+04
                     4900    4.342533125000000E+01    1.744816712249720E+04
                     4910    4.351160775000000E+01    1.730662152919476E+04
                     4920    4.360375225000000E+01    1.741013796067532E+04
                     4930    4.367316200000000E+01    1.741288560879640E+04
                     4940    4.375552525000000E+01    1.746175652207446E+04
                     4950    4.383232025000000E+01    1.730572310843316E+04
                     4960    4.390482400000000E+01    1.726870337969285E+04
                     4970    4.401437625000000E+01    1.729564114434715E+04
                     4980    4.408921274999999E+01    1.751363454034757E+04
                     4990    4.416452525000000E+01    1.735657665273791E+04
                     5000    4.427850125000000E+01    1.742292372628844E+04
                     5010    4.436801650000000E+01    1.739000712125673E+04
                     5020    4.445165225000000E+01    1.753049049216366E+04
                     5030    4.453614150000000E+01    1.741266315217534E+04
                     5040    4.463388650000000E+01    1.717767816889742E+04
                     5050    4.470493149999999E+01    1.700884818672005E+04
                     5060    4.479565900000000E+01    1.697758350729295E+04
                     5070    4.487310175000000E+01    1.712795252796551E+04
                     5080    4.495857500000000E+01    1.700624892608180E+04
                     5090    4.502828350000000E+01    1.695097299793589E+04
                     5100    4.512727000000000E+01    1.704973635044625E+04
                     5110    4.520750899999999E+01    1.700117947174465E+04
                     5120    4.528542200000000E+01    1.706903039319421E+04
                     5130    4.540843100000000E+01    1.708506494655725E+04
                     5140    4.553635425000000E+01    1.716695619579074E+04
                     5150    4.562633250000000E+01    1.724730038774233E+04
                     5160    4.572080800000000E+01    1.697993480228667E+04
