#                 1000000                    lines
#       Iterationsschritt                     Zeit                <Fitness>
                     1890    7.440171730000000E+02    2.328279147525100E+04
                     1900    7.481003840000000E+02    2.313869027552867E+04
                     1910    7.524261309999999E+02    2.326081823666284E+04
                     1920    7.567781259999999E+02    2.329624765865746E+04
                     1930    7.608434679999999E+02    2.319124780206269E+04
                     1940    7.648160210000000E+02    2.321903622969529E+04
                     1950    7.690448660000000E+02    2.327022304671809E+04
                     1960    7.728363529999999E+02    2.338382500733042E+04
                     1970    7.772160349999999E+02    2.335154387524230E+04
                     1980    7.815646949999999E+02    2.332392876836713E+04
                     1990    7.856541629999999E+02    2.325665178398787E+04
                     2000    7.893488309999999E+02    2.309265498292181E+04
                     2010    7.933958789999999E+02    2.329528912477166E+04
                     2020    7.973785919999999E+02    2.327242009445021E+04
                     2030    8.009008070000000E+02    2.333372571783842E+04
                     2040    8.052652280000000E+02    2.338826825931363E+04
                     2050    8.092667530000000E+02    2.358275573790354E+04
                     2060    8.128243540000000E+02    2.369598598994259E+04
                     2070    8.172756039999999E+02    2.370711039312569E+04
                     2080    8.208839220000000E+02    2.366253148478841E+04
                     2090    8.250814110000000E+02    2.383869069847139E+04
                     2100    8.288052909999999E+02    2.375692783672439E+04
                     2110    8.326535259999999E+02    2.353006699437533E+04
                     2120    8.359498789999999E+02    2.365688910936613E+04
                     2130    8.397540960000000E+02    2.356234340050082E+04
                     2140    8.435950750000000E+02    2.334020959687765E+04
                     2150    8.471779240000000E+02    2.353704299376122E+04
                     2160    8.512850189999999E+02    2.322976991662934E+04
                     2170    8.554403189999999E+02    2.332811808332209E+04
                     2180    8.592279169999999E+02    2.349094740466831E+04
                     2190    8.632525250000000E+02    2.356682371839628E+04
                     2200    8.671496169999999E+02    2.346989241799701E+04
                     2210    8.715358110000000E+02    2.350063197807375E+04
                     2220    8.757017850000000E+02    2.360533107086991E+04
                     2230    8.790235670000000E+02    2.367586426422935E+04
                     2240    8.833493199999999E+02    2.358605103593510E+04
                     2250    8.872637689999999E+02    2.347154558631679E+04
                     2260    8.912132540000000E+02    2.356039389499784E+04
                     2270    8.952189949999999E+02    2.334291047751228E+04
                     2280    8.996364000000000E+02    2.322149831977343E+04
                     2290    9.038514289999999E+02    2.320560931611925E+04
                     2300    9.081835470000000E+02    2.324280752628529E+04
                     2310    9.118342439999999E+02    2.332539041458283E+04
                     2320    9.157056869999999E+02    2.326722302760871E+04
                     2330    9.190562570000000E+02    2.345709253888916E+04
                     2340    9.231744900000000E+02    2.322859165984560E+04
                     2350    9.273204149999999E+02    2.323550059559575E+04
                     2360    9.317333699999999E+02    2.299531857720584E+04
                     2370    9.360301119999999E+02    2.316505328905318E+04
                     2380    9.395409920000000E+02    2.303192740231949E+04
                     2390    9.433819109999999E+02    2.280273093288820E+04
                     2400    9.472413270000000E+02    2.301241241234727E+04
                     2410    9.512859989999999E+02    2.315153826919848E+04
                     2420    9.550775789999999E+02    2.316755797523264E+04
                     2430    9.592776809999999E+02    2.305156696907966E+04
                     2440    9.627730829999999E+02    2.313706875272103E+04
                     2450    9.670479610000000E+02    2.337568992435081E+04
                     2460    9.710598799999999E+02    2.355717496355767E+04
                     2470    9.750713790000000E+02    2.315159833359497E+04
                     2480    9.788174349999999E+02    2.314246363998626E+04
                     2490    9.829859090000000E+02    2.304986837784480E+04
                     2500    9.870733729999999E+02    2.310348231123546E+04
                     2510    9.906884640000000E+02    2.314690061748507E+04
                     2520    9.944625169999999E+02    2.318580275648551E+04
                     2530    9.988096630000000E+02    2.273765217736347E+04
                     2540    1.003061508000000E+03    2.284277594462055E+04
                     2550    1.007140166000000E+03    2.316836398018854E+04
                     2560    1.010921416000000E+03    2.310271013849301E+04
                     2570    1.014946097000000E+03    2.321964667208061E+04
                     2580    1.019359063000000E+03    2.341648720662697E+04
                     2590    1.023536379000000E+03    2.352936054468023E+04
                     2600    1.027662309000000E+03    2.336782973945868E+04
                     2610    1.031275299000000E+03    2.324517599299459E+04
                     2620    1.035450369000000E+03    2.318093903161052E+04
                     2630    1.039468123000000E+03    2.322452033594517E+04
                     2640    1.043657320000000E+03    2.325286946555012E+04
                     2650    1.047338501000000E+03    2.310943304242815E+04
                     2660    1.051403481000000E+03    2.312751961508968E+04
                     2670    1.055561909000000E+03    2.301190971884997E+04
                     2680    1.059437021000000E+03    2.282505395520199E+04
                     2690    1.063375178000000E+03    2.294461679766379E+04
                     2700    1.067376488000000E+03    2.292809941261738E+04
                     2710    1.071238173000000E+03    2.295510085749096E+04
                     2720    1.075431336000000E+03    2.295671972300749E+04
                     2730    1.079390345000000E+03    2.305006695349098E+04
                     2740    1.083347850000000E+03    2.288588279064449E+04
                     2750    1.087011278000000E+03    2.302722413628521E+04
                     2760    1.090677567000000E+03    2.308641648096186E+04
                     2770    1.094465119000000E+03    2.287333896047375E+04
                     2780    1.098312246000000E+03    2.298265637133270E+04
                     2790    1.101788469000000E+03    2.300604632669666E+04
                     2800    1.105820774000000E+03    2.289634605473243E+04
                     2810    1.110147375000000E+03    2.298328509496373E+04
                     2820    1.114445836000000E+03    2.277461449686738E+04
                     2830    1.118095555000000E+03    2.286214582391009E+04
                     2840    1.121582410000000E+03    2.296945255099703E+04
                     2850    1.125815103000000E+03    2.299388326275191E+04
                     2860    1.129542093000000E+03    2.294552156448465E+04
                     2870    1.133156452000000E+03    2.298317787315154E+04
