#                   50000                    lines
#       Iterationsschritt                     Zeit                <Fitness>
                     1530    2.046608025000000E+01    4.737910643257033E+04
                     1540    2.059699925000000E+01    4.759254139506843E+04
                     1550    2.073331075000000E+01    4.782368927155001E+04
                     1560    2.086417050000000E+01    4.744703249413137E+04
                     1570    2.099527400000000E+01    4.764145399294491E+04
                     1580    2.112663050000000E+01    4.740232558474255E+04
                     1590    2.125865350000000E+01    4.739382295882911E+04
                     1600    2.138937225000000E+01    4.742519505321403E+04
                     1610    2.151998675000000E+01    4.754878470398091E+04
                     1620    2.165240200000000E+01    4.745912247044077E+04
                     1630    2.178591700000000E+01    4.718235005244897E+04
                     1640    2.191644175000000E+01    4.770005066688842E+04
                     1650    2.204807000000000E+01    4.714076944855100E+04
                     1660    2.218054775000000E+01    4.725139536755678E+04
                     1670    2.231084525000000E+01    4.753735850699132E+04
                     1680    2.244133725000000E+01    4.731592403103616E+04
                     1690    2.257218650000000E+01    4.751983678193184E+04
                     1700    2.270724250000000E+01    4.774627556756318E+04
                     1710    2.283713450000000E+01    4.745731864750406E+04
                     1720    2.296742100000000E+01    4.752498403854045E+04
                     1730    2.309772875000000E+01    4.733786164157379E+04
                     1740    2.322854575000000E+01    4.744895813272387E+04
                     1750    2.335894300000000E+01    4.749476736503065E+04
                     1760    2.349105125000000E+01    4.751190108899498E+04
                     1770    2.362190100000000E+01    4.745014346220915E+04
                     1780    2.375753100000000E+01    4.725932781612868E+04
                     1790    2.388846625000000E+01    4.740889607893999E+04
                     1800    2.401909775000000E+01    4.761403878478767E+04
                     1810    2.415185450000000E+01    4.742571800407903E+04
                     1820    2.428216750000000E+01    4.735648382576078E+04
                     1830    2.441235825000000E+01    4.746453324870127E+04
                     1840    2.454244425000000E+01    4.734035213269323E+04
                     1850    2.467305000000000E+01    4.758793101133553E+04
                     1860    2.480837050000000E+01    4.744415567269045E+04
                     1870    2.493882175000000E+01    4.747940424079481E+04
                     1880    2.507126300000000E+01    4.753795017528678E+04
                     1890    2.520155500000000E+01    4.761268597396616E+04
                     1900    2.533195425000000E+01    4.781537202681058E+04
                     1910    2.546196575000000E+01    4.765183376504421E+04
                     1920    2.559172825000000E+01    4.771574435626290E+04
                     1930    2.572248050000000E+01    4.786956533254316E+04
                     1940    2.585514750000000E+01    4.714944733577872E+04
                     1950    2.598590425000000E+01    4.741884107438254E+04
                     1960    2.611797450000000E+01    4.736801827483249E+04
                     1970    2.624939100000000E+01    4.735705259279320E+04
                     1980    2.637996550000000E+01    4.772832256056087E+04
                     1990    2.651073125000000E+01    4.757829420863302E+04
                     2000    2.664403925000000E+01    4.734830429634947E+04
                     2010    2.677851050000000E+01    4.737624933897880E+04
                     2020    2.690869775000000E+01    4.749433182629627E+04
                     2030    2.703943300000000E+01    4.781581855739150E+04
                     2040    2.716980800000000E+01    4.755897706295751E+04
                     2050    2.730053650000000E+01    4.737084711383557E+04
                     2060    2.743200650000000E+01    4.730600191322230E+04
                     2070    2.756261525000000E+01    4.738849243558491E+04
                     2080    2.769259300000000E+01    4.759203617256296E+04
                     2090    2.782756875000000E+01    4.708135601878745E+04
                     2100    2.795837825000000E+01    4.731761332482669E+04
                     2110    2.809012425000000E+01    4.745123014107986E+04
                     2120    2.822289000000000E+01    4.771394040076836E+04
                     2130    2.835289150000000E+01    4.753643247649837E+04
                     2140    2.848305950000000E+01    4.748387320326416E+04
                     2150    2.861381975000000E+01    4.742936397260242E+04
                     2160    2.874448725000000E+01    4.721962787872908E+04
                     2170    2.887956425000000E+01    4.737981514322254E+04
                     2180    2.901081200000000E+01    4.768054819863060E+04
                     2190    2.914136275000000E+01    4.736707959491724E+04
                     2200    2.927236325000000E+01    4.741097927293780E+04
                     2210    2.940292175000000E+01    4.717494702740616E+04
                     2220    2.953419625000000E+01    4.748992703609186E+04
                     2230    2.966598375000000E+01    4.754543612423295E+04
                     2240    2.979729175000000E+01    4.747114287265435E+04
                     2250    2.993153075000000E+01    4.711347163979436E+04
                     2260    3.006203675000000E+01    4.766522472241350E+04
                     2270    3.019362175000000E+01    4.756803980758558E+04
                     2280    3.032396650000000E+01    4.790611499728879E+04
                     2290    3.045465625000000E+01    4.750243300653985E+04
                     2300    3.058516000000000E+01    4.737902374915050E+04
                     2310    3.071473650000000E+01    4.754969685067396E+04
                     2320    3.084857450000000E+01    4.757946390759791E+04
                     2330    3.097919150000000E+01    4.761634792213263E+04
                     2340    3.110992350000000E+01    4.745959834038897E+04
                     2350    3.124004800000000E+01    4.729155470213565E+04
                     2360    3.137018775000000E+01    4.726755491087191E+04
                     2370    3.150077200000000E+01    4.767709832336409E+04
                     2380    3.163066225000000E+01    4.725504961391853E+04
                     2390    3.176058450000000E+01    4.778409047539762E+04
                     2400    3.189645100000000E+01    4.765072959731620E+04
                     2410    3.202702200000000E+01    4.742756354151688E+04
                     2420    3.215907350000000E+01    4.758951441461740E+04
                     2430    3.228955400000000E+01    4.749146591790207E+04
                     2440    3.242238700000000E+01    4.771091495615865E+04
                     2450    3.255339575000000E+01    4.778746724054599E+04
                     2460    3.268518375000000E+01    4.759729371251610E+04
                     2470    3.281514950000000E+01    4.742857592050615E+04
                     2480    3.295081275000000E+01    4.728352495073655E+04
                     2490    3.308131400000000E+01    4.727817647504741E+04
                     2500    3.321174475000000E+01    4.753378379152140E+04
                     2510    3.334214375000000E+01    4.737604681510885E+04
                     2520    3.347403275000000E+01    4.727524452777543E+04
                     2530    3.360464800000000E+01    4.742809715844611E+04
                     2540    3.373485050000000E+01    4.736614430078928E+04
                     2550    3.386520125000000E+01    4.711426073959461E+04
                     2560    3.399976275000000E+01    4.745860595244648E+04
                     2570    3.413220875000000E+01    4.732672206037465E+04
                     2580    3.426629075000000E+01    4.720791251316522E+04
                     2590    3.439746825000000E+01    4.744887710818205E+04
                     2600    3.452784225000000E+01    4.739058864560458E+04
                     2610    3.465916250000000E+01    4.783894972226163E+04
                     2620    3.479140150000000E+01    4.727470789281638E+04
                     2630    3.492474925000000E+01    4.731885959717838E+04
                     2640    3.505564100000000E+01    4.740533205612783E+04
                     2650    3.518655875000000E+01    4.750513498479741E+04
                     2660    3.531682550000000E+01    4.750568199730619E+04
                     2670    3.544687575000000E+01    4.772852492472453E+04
                     2680    3.557725200000000E+01    4.767811897221518E+04
                     2690    3.571043075000000E+01    4.739032992921903E+04
                     2700    3.584115650000000E+01    4.730403836181434E+04
                     2710    3.597708850000000E+01    4.752261636336870E+04
                     2720    3.610734200000000E+01    4.772308166233756E+04
                     2730    3.624049025000000E+01    4.728817668229995E+04
                     2740    3.637218625000000E+01    4.789160916266942E+04
                     2750    3.650258875000000E+01    4.759376139187843E+04
                     2760    3.663378525000000E+01    4.734580185833660E+04
                     2770    3.676419825000000E+01    4.720373778949026E+04
                     2780    3.689454175000000E+01    4.745168849920025E+04
                     2790    3.702801775000000E+01    4.762669246327584E+04
                     2800    3.715856100000000E+01    4.744468544371189E+04
                     2810    3.729090600000000E+01    4.754986664972116E+04
                     2820    3.742113200000000E+01    4.757744493210727E+04
                     2830    3.755153625000000E+01    4.759384709642536E+04
                     2840    3.768176000000000E+01    4.737108470753969E+04
                     2850    3.781256725000000E+01    4.779172480037589E+04
                     2860    3.794341200000000E+01    4.818023841250280E+04
                     2870    3.807889375000000E+01    4.735974285979804E+04
                     2880    3.821184050000000E+01    4.741169562256105E+04
                     2890    3.834412650000000E+01    4.736531118159441E+04
                     2900    3.847463200000000E+01    4.743623662002564E+04
                     2910    3.860539100000000E+01    4.747485960220511E+04
                     2920    3.873923725000000E+01    4.737098434492001E+04
                     2930    3.886979900000000E+01    4.761792014761414E+04
                     2940    3.900569325000000E+01    4.701872259842404E+04
                     2950    3.913646575000000E+01    4.741650383246159E+04
                     2960    3.926686200000000E+01    4.729277792839357E+04
                     2970    3.939774200000000E+01    4.747525529518959E+04
                     2980    3.952813675000000E+01    4.786013897339159E+04
                     2990    3.965891875000000E+01    4.725557190564557E+04
                     3000    3.978963900000000E+01    4.777103194216297E+04
                     3010    3.992015800000000E+01    4.742975809126546E+04
                     3020    4.005534825000000E+01    4.741027343833938E+04
                     3030    4.018852025000000E+01    4.753006726223970E+04
                     3040    4.032084725000000E+01    4.794849033646575E+04
                     3050    4.045271325000000E+01    4.740785545472758E+04
                     3060    4.058338025000000E+01    4.779301388299742E+04
                     3070    4.071495375000000E+01    4.793067436034619E+04
                     3080    4.084524525000000E+01    4.756535567268952E+04
                     3090    4.097650650000000E+01    4.793310462373166E+04
                     3100    4.111227550000000E+01    4.738273579127474E+04
                     3110    4.124327725000000E+01    4.762509533418082E+04
                     3120    4.137422325000000E+01    4.757350194592359E+04
                     3130    4.150538700000000E+01    4.743541192501871E+04
                     3140    4.163582050000000E+01    4.791172870979692E+04
                     3150    4.176947625000000E+01    4.745661451798148E+04
                     3160    4.190031850000000E+01    4.743658554991938E+04
                     3170    4.203384500000000E+01    4.726508580720553E+04
                     3180    4.216814500000000E+01    4.768108660825575E+04
                     3190    4.230064075000000E+01    4.783771279357356E+04
                     3200    4.243189125000000E+01    4.720522196610011E+04
                     3210    4.256285025000000E+01    4.755834950960311E+04
                     3220    4.269333550000000E+01    4.740104115235918E+04
                     3230    4.282430175000000E+01    4.766024086888136E+04
                     3240    4.295679950000000E+01    4.746533959744757E+04
                     3250    4.309307925000000E+01    4.745316187784014E+04
                     3260    4.322397850000000E+01    4.771672622958520E+04
                     3270    4.335617325000000E+01    4.693860115263733E+04
                     3280    4.348656550000000E+01    4.781891508838815E+04
                     3290    4.361726400000000E+01    4.744052498226755E+04
                     3300    4.374770750000000E+01    4.734190293320327E+04
                     3310    4.387835125000000E+01    4.766080189016514E+04
                     3320    4.400883550000000E+01    4.722828312989580E+04
                     3330    4.414517750000000E+01    4.726341542358055E+04
                     3340    4.427844125000000E+01    4.732466600605246E+04
                     3350    4.440892450000000E+01    4.762752708645550E+04
                     3360    4.453969500000000E+01    4.768115164160432E+04
                     3370    4.467008375000000E+01    4.762188544504876E+04
                     3380    4.480292825000000E+01    4.736188563680887E+04
                     3390    4.493332350000000E+01    4.752498615909253E+04
                     3400    4.506499050000000E+01    4.754149476338012E+04
                     3410    4.520040500000000E+01    4.743495245767440E+04
                     3420    4.533110800000000E+01    4.767551662962578E+04
                     3430    4.546259825000000E+01    4.744941826837492E+04
                     3440    4.559398225000000E+01    4.745704529544139E+04
                     3450    4.572440450000000E+01    4.733476360834752E+04
                     3460    4.585530700000000E+01    4.720441999201613E+04
                     3470    4.598565525000000E+01    4.753782664619185E+04
                     3480    4.611850275000000E+01    4.748370662656164E+04
                     3490    4.625282350000000E+01    4.781853545125958E+04
                     3500    4.638541125000000E+01    4.778754598792082E+04
                     3510    4.651640325000000E+01    4.756813985771807E+04
                     3520    4.664715650000000E+01    4.740028789861513E+04
                     3530    4.677782900000000E+01    4.741323772051280E+04
                     3540    4.690799725000000E+01    4.745512486046561E+04
                     3550    4.703870875000000E+01    4.744200524507297E+04
                     3560    4.717343150000000E+01    4.759832781685119E+04
                     3570    4.730400075000000E+01    4.766116472338032E+04
                     3580    4.743527325000000E+01    4.743805576529319E+04
                     3590    4.756641100000000E+01    4.765333738660648E+04
                     3600    4.769714000000000E+01    4.742940622571347E+04
                     3610    4.782929800000000E+01    4.748857192508538E+04
                     3620    4.795988125000000E+01    4.757873070536088E+04
                     3630    4.808989675000000E+01    4.762859088733079E+04
                     3640    4.822799075000000E+01    4.771408803401559E+04
                     3650    4.836174475000000E+01    4.732141684429690E+04
                     3660    4.849259875000000E+01    4.737602497848989E+04
                     3670    4.862308800000000E+01    4.745827411644915E+04
                     3680    4.875353500000000E+01    4.787377700300302E+04
                     3690    4.888435550000000E+01    4.759559191387925E+04
                     3700    4.901434025000000E+01    4.714538356598390E+04
                     3710    4.914471625000000E+01    4.705455764934675E+04
                     3720    4.928044525000000E+01    4.776578230024321E+04
                     3730    4.941288500000000E+01    4.762975845848678E+04
                     3740    4.954354475000000E+01    4.723418928771913E+04
                     3750    4.967446800000000E+01    4.740072015623383E+04
                     3760    4.980536675000000E+01    4.731923878027272E+04
                     3770    4.993691400000000E+01    4.740075794657359E+04
                     3780    5.006830875000000E+01    4.743227452791768E+04
                     3790    5.020353700000000E+01    4.757633083043674E+04
                     3800    5.033548425000000E+01    4.746503371456213E+04
                     3810    5.046611725000000E+01    4.770445647680259E+04
                     3820    5.059671950000000E+01    4.761649086993802E+04
                     3830    5.072720625000000E+01    4.742477681709271E+04
                     3840    5.085966400000000E+01    4.733561165198009E+04
                     3850    5.099149475000000E+01    4.726351015953887E+04
                     3860    5.112261650000000E+01    4.773316261126076E+04
                     3870    5.125856850000000E+01    4.725914927641887E+04
                     3880    5.138917750000000E+01    4.730201914424935E+04
                     3890    5.152167000000000E+01    4.709660103674399E+04
                     3900    5.165208275000000E+01    4.760468448173733E+04
                     3910    5.178237025000000E+01    4.733144058304940E+04
                     3920    5.191268350000000E+01    4.730266682368729E+04
                     3930    5.204343600000000E+01    4.748537277030377E+04
                     3940    5.217411600000000E+01    4.737258473085365E+04
                     3950    5.231095300000000E+01    4.762416082275668E+04
                     3960    5.244361650000000E+01    4.771507171204233E+04
                     3970    5.257365875000000E+01    4.734851155605238E+04
                     3980    5.270410700000000E+01    4.724706743054224E+04
                     3990    5.283428700000000E+01    4.703962589991476E+04
                     4000    5.296506375000000E+01    4.763598883107908E+04
                     4010    5.309562725000000E+01    4.734169022756321E+04
                     4020    5.322598550000000E+01    4.778140226785207E+04
                     4030    5.336175950000000E+01    4.729696029031156E+04
                     4040    5.349238675000000E+01    4.745107533422232E+04
                     4050    5.362271500000000E+01    4.724661127345229E+04
                     4060    5.375339300000000E+01    4.747921259041427E+04
                     4070    5.388442475000000E+01    4.750977671439401E+04
                     4080    5.401617325000000E+01    4.725569337570648E+04
                     4090    5.414630875000000E+01    4.738309101917435E+04
                     4100    5.428198675000000E+01    4.756624315558647E+04
                     4110    5.441337400000000E+01    4.765977942267511E+04
                     4120    5.454420025000000E+01    4.736873665030615E+04
                     4130    5.467613625000000E+01    4.768858610923222E+04
                     4140    5.480671550000000E+01    4.729151757900809E+04
                     4150    5.493964975000000E+01    4.745809776857027E+04
                     4160    5.507084375000000E+01    4.724395914723091E+04
                     4170    5.520167750000000E+01    4.735681670659258E+04
                     4180    5.533708300000000E+01    4.749408965551794E+04
                     4190    5.547002075000000E+01    4.732205396472965E+04
                     4200    5.560046025000000E+01    4.734152946879026E+04
                     4210    5.573135000000000E+01    4.754073244485698E+04
                     4220    5.586223050000000E+01    4.731905743159607E+04
                     4230    5.599247375000000E+01    4.744160917945379E+04
                     4240    5.612295250000000E+01    4.729936408244994E+04
                     4250    5.625633600000000E+01    4.743871846552441E+04
                     4260    5.639169150000000E+01    4.729327226998833E+04
                     4270    5.652210175000000E+01    4.724249657600991E+04
                     4280    5.665298325000000E+01    4.768381265730418E+04
                     4290    5.678326000000000E+01    4.720606774981003E+04
